country,year,population,GDP
Tonga,1991-01-01,95000,2702.45
Tonga,1992-01-01,95000,2704.63
Tonga,1993-01-01,96000,2801.39
Tonga,1994-01-01,96000,2934.33
Tonga,1995-01-01,96000,3035.55
Tonga,1996-01-01,96000,3026.63
Tonga,1997-01-01,97000,3011.53
Tonga,1998-01-01,97000,3080.35
Tonga,1999-01-01,97000,3184.97
Tonga,2000-01-01,98000,3275.81
Tonga,2001-01-01,98000,3375.59
Tonga,2002-01-01,99000,3470.83
Tonga,2003-01-01,100000,3522.53
Tonga,2004-01-01,100000,3488.58
Tonga,2005-01-01,101000,3521.51
Tonga,2006-01-01,102000,3470.65
Tonga,2007-01-01,102000,3304.36
Tonga,2008-01-01,103000,3385.35
Tonga,2009-01-01,103000,3442.87
Tonga,2010-01-01,104000,3548.07
Tonga,2011-01-01,104000,3631.54
Tonga,2012-01-01,105000,3650.82
Tonga,2013-01-01,105000,3524.23
Tonga,2014-01-01,106000,3581.84
Tunisia,1961-01-01,4236000,
Tunisia,1962-01-01,4303000,
Tunisia,1963-01-01,4378000,
Tunisia,1964-01-01,4459000,
Tunisia,1965-01-01,4545000,1113.19
Tunisia,1966-01-01,4638000,1128.58
Tunisia,1967-01-01,4738000,1106.7
Tunisia,1968-01-01,4842000,1195.52
Tunisia,1969-01-01,4950000,1224.97
Tunisia,1970-01-01,5060000,1254.23
Tunisia,1971-01-01,5173000,1356.58
Tunisia,1972-01-01,5288000,1562.58
Tunisia,1973-01-01,5405000,1518.52
Tunisia,1974-01-01,5527000,1605.08
Tunisia,1975-01-01,5652000,1681.69
Tunisia,1976-01-01,5782000,1773.58
Tunisia,1977-01-01,5915000,1792.77
Tunisia,1978-01-01,6055000,1864.14
Tunisia,1979-01-01,6205000,1938.45
Tunisia,1980-01-01,6368000,2028.98
Tunisia,1981-01-01,6545000,2083.01
Tunisia,1982-01-01,6734000,2014.57
Tunisia,1983-01-01,6930000,2049.12
Tunisia,1984-01-01,7128000,2106.86
Tunisia,1985-01-01,7322000,2166.91
Tunisia,1986-01-01,7510000,2082.13
Tunisia,1987-01-01,7692000,2168.95
Tunisia,1988-01-01,7871000,2121.1
Tunisia,1989-01-01,8051000,2110.04
Tunisia,1990-01-01,8233000,2227.47
Tunisia,1991-01-01,8418000,2263.61
Tunisia,1992-01-01,8603000,2387.67
Tunisia,1993-01-01,8785000,2389.5
Tunisia,1994-01-01,8957000,2418.18
Tunisia,1995-01-01,9114000,2432.31
Tunisia,1996-01-01,9256000,2566.13
Tunisia,1997-01-01,9384000,2668.81
Tunisia,1998-01-01,9499000,2762.55
Tunisia,1999-01-01,9604000,2897.98
Tunisia,2000-01-01,9699000,3004.61
Tunisia,2001-01-01,9786000,3091.1
Tunisia,2002-01-01,9864000,3107.02
Tunisia,2003-01-01,9939000,3228.46
Tunisia,2004-01-01,10017000,3403.11
Tunisia,2005-01-01,10102000,3492.17
Tunisia,2006-01-01,10196000,3641.54
Tunisia,2007-01-01,10299000,3847.41
Tunisia,2008-01-01,10408000,3968.35
Tunisia,2009-01-01,10522000,4044.63
Tunisia,2010-01-01,10639000,4140.15
Tunisia,2011-01-01,10759000,4014.92
Tunisia,2012-01-01,10881000,4127.4
Tunisia,2013-01-01,11006000,4196.75
Tunisia,2014-01-01,11130000,4265.15
Turkey,1961-01-01,28229000,3134.68
Turkey,1962-01-01,28910000,3230.6
Turkey,1963-01-01,29597000,3440.15
Turkey,1964-01-01,30293000,3542.43
Turkey,1965-01-01,31000000,3556.75
Turkey,1966-01-01,31718000,3862.72
Turkey,1967-01-01,32448000,3950.79
Turkey,1968-01-01,33196000,4119.83
Turkey,1969-01-01,33969000,4187.37
Turkey,1970-01-01,34772000,4221.02
Turkey,1971-01-01,35608000,4350.67
Turkey,1972-01-01,36475000,4563.03
Turkey,1973-01-01,37367000,4600.6
Turkey,1974-01-01,38273000,4744.29
Turkey,1975-01-01,39186000,4967.24
Turkey,1976-01-01,40101000,5362.32
Turkey,1977-01-01,41020000,5421.07
Turkey,1978-01-01,41953000,5380.6
Turkey,1979-01-01,42912000,5228.37
Turkey,1980-01-01,43906000,4986.53
Turkey,1981-01-01,44937000,5111.03
Turkey,1982-01-01,45998000,5173.89
Turkey,1983-01-01,47073000,5310.17
Turkey,1984-01-01,48138000,5544.02
Turkey,1985-01-01,49178000,5659.22
Turkey,1986-01-01,50187000,5935.89
Turkey,1987-01-01,51169000,6375.27
Turkey,1988-01-01,52126000,6403.82
Turkey,1989-01-01,53067000,6308.63
Turkey,1990-01-01,53995000,6774.41
Turkey,1991-01-01,54910000,6708.88
Turkey,1992-01-01,55811000,6931.9
Turkey,1993-01-01,56707000,7343.09
Turkey,1994-01-01,57609000,6889.59
Turkey,1995-01-01,58522000,7315.18
Turkey,1996-01-01,59451000,7731.17
Turkey,1997-01-01,60394000,8186.24
Turkey,1998-01-01,61345000,8244.5
Turkey,1999-01-01,62296000,7842.59
Turkey,2000-01-01,63240000,8237.34
Turkey,2001-01-01,64183000,7631.4
Turkey,2002-01-01,65126000,8003.48
Turkey,2003-01-01,66060000,8331.76
Turkey,2004-01-01,66974000,9009.59
Turkey,2005-01-01,67861000,9691.82
Turkey,2006-01-01,68705000,10251.0
Turkey,2007-01-01,69515000,10637.7
Turkey,2008-01-01,70344000,10599.3
Turkey,2009-01-01,71261000,9973.34
Turkey,2010-01-01,72310000,10672.1
Turkey,2011-01-01,73517000,11683.2
Turkey,2012-01-01,74849000,12052.3
Turkey,2013-01-01,76224000,12865.7
Turkey,2014-01-01,77524000,13312.0
United Arab Emirates,1980-01-01,1017000,113682.0
United Arab Emirates,1981-01-01,1093000,110645.0
United Arab Emirates,1982-01-01,1158000,97254.1
United Arab Emirates,1983-01-01,1218000,87942.9
United Arab Emirates,1984-01-01,1280000,86936.9
United Arab Emirates,1985-01-01,1350000,79439.3
United Arab Emirates,1986-01-01,1431000,63832.1
United Arab Emirates,1987-01-01,1519000,62248.9
United Arab Emirates,1988-01-01,1614000,57136.1
United Arab Emirates,1989-01-01,1712000,60523.2
United Arab Emirates,1990-01-01,1811000,67606.9
United Arab Emirates,1991-01-01,1913000,64386.1
United Arab Emirates,1992-01-01,2019000,62821.2
United Arab Emirates,1993-01-01,2128000,60133.2
United Arab Emirates,1994-01-01,2238000,60932.3
United Arab Emirates,1995-01-01,2350000,61818.2
United Arab Emirates,1996-01-01,2468000,62294.1
United Arab Emirates,1997-01-01,2595000,64176.5
United Arab Emirates,1998-01-01,2734000,61231.2
United Arab Emirates,1999-01-01,2884000,59845.0
United Arab Emirates,2000-01-01,3050000,62833.3
United Arab Emirates,2001-01-01,3218000,60434.7
United Arab Emirates,2002-01-01,3394000,58707.0
United Arab Emirates,2003-01-01,3626000,59867.3
United Arab Emirates,2004-01-01,3976000,60042.6
United Arab Emirates,2005-01-01,4482000,56199.0
United Arab Emirates,2006-01-01,5171000,53926.6
United Arab Emirates,2007-01-01,6010000,48260.0
United Arab Emirates,2008-01-01,6900000,43658.9
United Arab Emirates,2009-01-01,7705000,37203.4
United Arab Emirates,2010-01-01,8329000,35049.1
United Arab Emirates,2011-01-01,8735000,35550.8
United Arab Emirates,2012-01-01,8953000,36408.5
United Arab Emirates,2013-01-01,9040000,38064.0
United Arab Emirates,2014-01-01,9086000,39034.4
Uganda,1961-01-01,7007000,
Uganda,1962-01-01,7240000,
Uganda,1963-01-01,7487000,
Uganda,1964-01-01,7746000,
Uganda,1965-01-01,8014000,
Uganda,1966-01-01,8293000,
Uganda,1967-01-01,8581000,
Uganda,1968-01-01,8873000,
Uganda,1969-01-01,9163000,
Uganda,1970-01-01,9446000,
Uganda,1971-01-01,9720000,
Uganda,1972-01-01,9988000,
Uganda,1973-01-01,10256000,
Uganda,1974-01-01,10534000,
Uganda,1975-01-01,10827000,
Uganda,1976-01-01,11140000,
Uganda,1977-01-01,11471000,
Uganda,1978-01-01,11818000,
Uganda,1979-01-01,12178000,
Uganda,1980-01-01,12548000,
Uganda,1981-01-01,12927000,
Uganda,1982-01-01,13318000,303.282
Uganda,1983-01-01,13727000,311.086
Uganda,1984-01-01,14163000,300.408
Uganda,1985-01-01,14631000,281.111
Uganda,1986-01-01,15134000,272.75
Uganda,1987-01-01,15668000,273.784
Uganda,1988-01-01,16228000,286.08099999999996
Uganda,1989-01-01,16802000,293.741
Uganda,1990-01-01,17384000,302.126
Uganda,1991-01-01,17973000,308.27299999999997
Uganda,1992-01-01,18572000,308.343
Uganda,1993-01-01,19178000,323.22900000000004
Uganda,1994-01-01,19791000,333.005
Uganda,1995-01-01,20413000,359.764
Uganda,1996-01-01,21041000,380.339
Uganda,1997-01-01,21679000,387.601
Uganda,1998-01-01,22337000,394.24699999999996
Uganda,1999-01-01,23026000,412.798
Uganda,2000-01-01,23758000,412.19599999999997
Uganda,2001-01-01,24535000,419.336
Uganda,2002-01-01,25356000,440.652
Uganda,2003-01-01,26218000,453.19800000000004
Uganda,2004-01-01,27115000,467.48
Uganda,2005-01-01,28042000,480.095
Uganda,2006-01-01,29001000,513.753
Uganda,2007-01-01,29992000,538.039
Uganda,2008-01-01,31014000,565.068
Uganda,2009-01-01,32067000,583.097
Uganda,2010-01-01,33149000,595.206
Uganda,2011-01-01,34260000,629.24
Uganda,2012-01-01,35401000,631.555
Uganda,2013-01-01,36573000,632.486
Uganda,2014-01-01,37783000,642.877
UK,1961-01-01,52766000,14075.9
UK,1962-01-01,53147000,14142.3
UK,1963-01-01,53538000,14592.1
UK,1964-01-01,53920000,15228.0
UK,1965-01-01,54278000,15552.5
UK,1966-01-01,54607000,15783.9
UK,1967-01-01,54905000,16061.9
UK,1968-01-01,55171000,16620.9
UK,1969-01-01,55406000,16891.6
UK,1970-01-01,55611000,17880.4
UK,1971-01-01,55785000,18481.7
UK,1972-01-01,55927000,19211.6
UK,1973-01-01,56039000,20422.5
UK,1974-01-01,56122000,19906.8
UK,1975-01-01,56180000,19613.9
UK,1976-01-01,56213000,20189.6
UK,1977-01-01,56225000,20689.7
UK,1978-01-01,56224000,21557.8
UK,1979-01-01,56220000,22344.4
UK,1980-01-01,56222000,21865.1
UK,1981-01-01,56231000,21689.0
UK,1982-01-01,56250000,22133.0
UK,1983-01-01,56284000,23059.6
UK,1984-01-01,56338000,23547.2
UK,1985-01-01,56415000,24479.4
UK,1986-01-01,56519000,25185.8
UK,1987-01-01,56649000,26466.0
UK,1988-01-01,56798000,27925.1
UK,1989-01-01,56954000,28568.1
UK,1990-01-01,57110000,28691.3
UK,1991-01-01,57265000,28291.9
UK,1992-01-01,57419000,28321.0
UK,1993-01-01,57576000,28967.2
UK,1994-01-01,57737000,30014.6
UK,1995-01-01,57904000,30674.6
UK,1996-01-01,58079000,31373.3
UK,1997-01-01,58264000,32556.3
UK,1998-01-01,58457000,33480.2
UK,1999-01-01,58658000,34442.1
UK,2000-01-01,58867000,35576.8
UK,2001-01-01,59080000,36341.7
UK,2002-01-01,59301000,37077.6
UK,2003-01-01,59548000,38132.8
UK,2004-01-01,59846000,38813.0
UK,2005-01-01,60210000,39740.9
UK,2006-01-01,60649000,40418.7
UK,2007-01-01,61152000,41050.4
UK,2008-01-01,61690000,40536.1
UK,2009-01-01,62221000,38545.9
UK,2010-01-01,62717000,38893.0
UK,2011-01-01,63165000,39150.8
UK,2012-01-01,63574000,39455.4
UK,2013-01-01,63956000,39996.5
UK,2014-01-01,64331000,40908.7
Ukraine,1992-01-01,51314000,3263.37
Ukraine,1993-01-01,51217000,2797.57
Ukraine,1994-01-01,51053000,2166.69
Ukraine,1995-01-01,50812000,1917.45
Ukraine,1996-01-01,50490000,1741.09
Ukraine,1997-01-01,50096000,1704.31
Ukraine,1998-01-01,49655000,1686.94
Ukraine,1999-01-01,49197000,1699.52
Ukraine,2000-01-01,48746000,1818.0
Ukraine,2001-01-01,48311000,2005.32
Ukraine,2002-01-01,47891000,2130.66
Ukraine,2003-01-01,47494000,2349.93
Ukraine,2004-01-01,47127000,2654.33
Ukraine,2005-01-01,46795000,2746.05
Ukraine,2006-01-01,46503000,2966.5
Ukraine,2007-01-01,46249000,3220.01
Ukraine,2008-01-01,46028000,3311.96
Ukraine,2009-01-01,45831000,2834.34
Ukraine,2010-01-01,45647000,2965.14
Ukraine,2011-01-01,45478000,3138.47
Ukraine,2012-01-01,45320000,3153.74
Ukraine,2013-01-01,45165000,3160.08
Ukraine,2014-01-01,45002000,3123.92
USA,1961-01-01,189077000,17142.2
USA,1962-01-01,191861000,17910.3
USA,1963-01-01,194514000,18431.2
USA,1964-01-01,197029000,19231.2
USA,1965-01-01,199404000,20207.8
USA,1966-01-01,201629000,21274.1
USA,1967-01-01,203713000,21569.8
USA,1968-01-01,205688000,22380.6
USA,1969-01-01,207599000,22850.0
USA,1970-01-01,209486000,23309.6
USA,1971-01-01,211358000,23775.3
USA,1972-01-01,213220000,24760.1
USA,1973-01-01,215093000,25908.9
USA,1974-01-01,217002000,25540.5
USA,1975-01-01,218964000,25239.9
USA,1976-01-01,220993000,26347.8
USA,1977-01-01,223091000,27286.3
USA,1978-01-01,225239000,28500.2
USA,1979-01-01,227412000,29082.6
USA,1980-01-01,229588000,28734.4
USA,1981-01-01,231766000,29192.0
USA,1982-01-01,233954000,28362.5
USA,1983-01-01,236162000,29406.3
USA,1984-01-01,238404000,31269.0
USA,1985-01-01,240692000,32306.8
USA,1986-01-01,243032000,33133.7
USA,1987-01-01,245425000,33975.7
USA,1988-01-01,247865000,35084.0
USA,1989-01-01,250341000,36033.3
USA,1990-01-01,252848000,36312.4
USA,1991-01-01,255367000,35803.9
USA,1992-01-01,257908000,36566.2
USA,1993-01-01,260527000,37078.1
USA,1994-01-01,263301000,38105.0
USA,1995-01-01,266276000,38677.7
USA,1996-01-01,269483000,39681.5
USA,1997-01-01,272883000,40965.8
USA,1998-01-01,276354000,42292.9
USA,1999-01-01,279731000,43768.9
USA,2000-01-01,282896000,45055.8
USA,2001-01-01,285796000,45047.5
USA,2002-01-01,288471000,45428.6
USA,2003-01-01,291005000,46304.0
USA,2004-01-01,293531000,47614.3
USA,2005-01-01,296140000,48755.6
USA,2006-01-01,298861000,49575.4
USA,2007-01-01,301656000,49979.5
USA,2008-01-01,304473000,49364.6
USA,2009-01-01,307232000,47575.6
USA,2010-01-01,309876000,48373.9
USA,2011-01-01,312390000,48783.5
USA,2012-01-01,314799000,49497.6
USA,2013-01-01,317136000,49976.6
USA,2014-01-01,319449000,50782.5
Uruguay,1961-01-01,2572000,5539.02
Uruguay,1962-01-01,2604000,5384.39
Uruguay,1963-01-01,2635000,5329.63
Uruguay,1964-01-01,2665000,5397.71
Uruguay,1965-01-01,2695000,5395.15
Uruguay,1966-01-01,2723000,5502.52
Uruguay,1967-01-01,2750000,5248.84
Uruguay,1968-01-01,2775000,5300.42
Uruguay,1969-01-01,2795000,5570.58
Uruguay,1970-01-01,2810000,5670.61
Uruguay,1971-01-01,2818000,5639.34
Uruguay,1972-01-01,2821000,5558.68
Uruguay,1973-01-01,2822000,5572.71
Uruguay,1974-01-01,2824000,5730.02
Uruguay,1975-01-01,2830000,6066.27
Uruguay,1976-01-01,2841000,6280.02
Uruguay,1977-01-01,2857000,6336.47
Uruguay,1978-01-01,2876000,6633.2
Uruguay,1979-01-01,2896000,6995.61
Uruguay,1980-01-01,2916000,7354.23
Uruguay,1981-01-01,2935000,7419.91
Uruguay,1982-01-01,2954000,6652.27
Uruguay,1983-01-01,2973000,5930.28
Uruguay,1984-01-01,2993000,5824.95
Uruguay,1985-01-01,3012000,5872.57
Uruguay,1986-01-01,3031000,6349.6
Uruguay,1987-01-01,3050000,6814.58
Uruguay,1988-01-01,3069000,6872.39
Uruguay,1989-01-01,3089000,6903.52
Uruguay,1990-01-01,3110000,6877.29
Uruguay,1991-01-01,3132000,7070.51
Uruguay,1992-01-01,3155000,7576.15
Uruguay,1993-01-01,3178000,7720.47
Uruguay,1994-01-01,3202000,8221.95
Uruguay,1995-01-01,3225000,8044.64
Uruguay,1996-01-01,3248000,8432.62
Uruguay,1997-01-01,3271000,9089.12
Uruguay,1998-01-01,3292000,9438.88
Uruguay,1999-01-01,3309000,9207.79
Uruguay,2000-01-01,3321000,8997.66
Uruguay,2001-01-01,3327000,8636.54
Uruguay,2002-01-01,3328000,7967.16
Uruguay,2003-01-01,3326000,8036.48
Uruguay,2004-01-01,3324000,8442.55
Uruguay,2005-01-01,3326000,9068.24
Uruguay,2006-01-01,3331000,9424.52
Uruguay,2007-01-01,3340000,10014.9
Uruguay,2008-01-01,3351000,10698.1
Uruguay,2009-01-01,3363000,11112.5
Uruguay,2010-01-01,3374000,11938.2
Uruguay,2011-01-01,3386000,12512.9
Uruguay,2012-01-01,3397000,12913.1
Uruguay,2013-01-01,3408000,13467.4
Uruguay,2014-01-01,3420000,13856.7
Uzbekistan,1992-01-01,21416000,842.824
Uzbekistan,1993-01-01,21852000,804.938
Uzbekistan,1994-01-01,22276000,748.247
Uzbekistan,1995-01-01,22687000,728.235
Uzbekistan,1996-01-01,23087000,726.584
Uzbekistan,1997-01-01,23475000,750.091
Uzbekistan,1998-01-01,23846000,769.8539999999999
Uzbekistan,1999-01-01,24195000,794.3489999999999
Uzbekistan,2000-01-01,24518000,813.204
Uzbekistan,2001-01-01,24815000,836.699
Uzbekistan,2002-01-01,25089000,859.582
Uzbekistan,2003-01-01,25354000,885.322
Uzbekistan,2004-01-01,25627000,942.554
Uzbekistan,2005-01-01,25922000,996.868
Uzbekistan,2006-01-01,26243000,1056.67
Uzbekistan,2007-01-01,26587000,1145.08
Uzbekistan,2008-01-01,26953000,1228.26
Uzbekistan,2009-01-01,27338000,1305.54
Uzbekistan,2010-01-01,27740000,1377.08
Uzbekistan,2011-01-01,28158000,1451.88
Uzbekistan,2012-01-01,28592000,1547.98
Uzbekistan,2013-01-01,29033000,1645.91
Uzbekistan,2014-01-01,29470000,1744.49
Vietnam,1961-01-01,33667000,
Vietnam,1962-01-01,34684000,
Vietnam,1963-01-01,35722000,
Vietnam,1964-01-01,36781000,
Vietnam,1965-01-01,37860000,
Vietnam,1966-01-01,38959000,
Vietnam,1967-01-01,40075000,
Vietnam,1968-01-01,41196000,
Vietnam,1969-01-01,42310000,
Vietnam,1970-01-01,43407000,
Vietnam,1971-01-01,44486000,
Vietnam,1972-01-01,45549000,
Vietnam,1973-01-01,46605000,
Vietnam,1974-01-01,47662000,
Vietnam,1975-01-01,48729000,
Vietnam,1976-01-01,49808000,
Vietnam,1977-01-01,50900000,
Vietnam,1978-01-01,52015000,
Vietnam,1979-01-01,53170000,
Vietnam,1980-01-01,54373000,
Vietnam,1981-01-01,55628000,
Vietnam,1982-01-01,56932000,
Vietnam,1983-01-01,58277000,
Vietnam,1984-01-01,59653000,389.42199999999997
Vietnam,1985-01-01,61049000,396.167
Vietnam,1986-01-01,62460000,397.88300000000004
Vietnam,1987-01-01,63881000,402.12300000000005
Vietnam,1988-01-01,65314000,412.661
Vietnam,1989-01-01,66757000,432.716
Vietnam,1990-01-01,68210000,446.228
Vietnam,1991-01-01,69671000,464.208
Vietnam,1992-01-01,71130000,495.445
Vietnam,1993-01-01,72559000,526.258
Vietnam,1994-01-01,73924000,563.231
Vietnam,1995-01-01,75199000,606.931
Vietnam,1996-01-01,76376000,653.085
Vietnam,1997-01-01,77460000,695.3919999999999
Vietnam,1998-01-01,78463000,724.2739999999999
Vietnam,1999-01-01,79400000,747.55
Vietnam,2000-01-01,80286000,787.654
Vietnam,2001-01-01,81124000,825.905
Vietnam,2002-01-01,81917000,867.982
Vietnam,2003-01-01,82683000,917.145
Vietnam,2004-01-01,83440000,974.529
Vietnam,2005-01-01,84204000,1035.92
Vietnam,2006-01-01,84980000,1095.98
Vietnam,2007-01-01,85771000,1161.47
Vietnam,2008-01-01,86589000,1214.25
Vietnam,2009-01-01,87449000,1266.31
Vietnam,2010-01-01,88358000,1333.58
Vietnam,2011-01-01,89322000,1401.84
Vietnam,2012-01-01,90336000,1459.64
Vietnam,2013-01-01,91379000,1522.49
Vietnam,2014-01-01,92423000,1596.35
Ethiopia,1993-01-01,53478000,178.609
Ethiopia,1994-01-01,55367000,177.995
Ethiopia,1995-01-01,57237000,182.709
Ethiopia,1996-01-01,59076000,199.005
Ethiopia,1997-01-01,60893000,199.111
Ethiopia,1998-01-01,62708000,186.66099999999997
Ethiopia,1999-01-01,64550000,190.692
Ethiopia,2000-01-01,66444000,196.505
Ethiopia,2001-01-01,68393000,206.743
Ethiopia,2002-01-01,70391000,203.90599999999998
Ethiopia,2003-01-01,72432000,193.86700000000002
Ethiopia,2004-01-01,74507000,214.045
Ethiopia,2005-01-01,76608000,232.783
Ethiopia,2006-01-01,78736000,251.05599999999998
Ethiopia,2007-01-01,80892000,272.39099999999996
Ethiopia,2008-01-01,83080000,293.853
Ethiopia,2009-01-01,85302000,311.368
Ethiopia,2010-01-01,87562000,341.31
Ethiopia,2011-01-01,89859000,369.584
Ethiopia,2012-01-01,92191000,391.13199999999995
Ethiopia,2013-01-01,94558000,421.384
Ethiopia,2014-01-01,96959000,452.778
Zambia,1964-01-01,3449000,1523.54
Zambia,1965-01-01,3560000,1722.08
Zambia,1966-01-01,3674000,1576.27
Zambia,1967-01-01,3793000,1649.2
Zambia,1968-01-01,3917000,1618.48
Zambia,1969-01-01,4047000,1560.81
Zambia,1970-01-01,4185000,1582.77
Zambia,1971-01-01,4331000,1528.74
Zambia,1972-01-01,4484000,1612.69
Zambia,1973-01-01,4644000,1542.14
Zambia,1974-01-01,4811000,1584.67
Zambia,1975-01-01,4983000,1495.66
Zambia,1976-01-01,5161000,1534.85
Zambia,1977-01-01,5344000,1415.6
Zambia,1978-01-01,5532000,1375.88
Zambia,1979-01-01,5728000,1289.66
Zambia,1980-01-01,5929000,1284.25
Zambia,1981-01-01,6138000,1317.6
Zambia,1982-01-01,6353000,1237.59
Zambia,1983-01-01,6572000,1173.1
Zambia,1984-01-01,6794000,1131.46
Zambia,1985-01-01,7017000,1113.96
Zambia,1986-01-01,7242000,1088.31
Zambia,1987-01-01,7469000,1084.9
Zambia,1988-01-01,7696000,1120.51
Zambia,1989-01-01,7921000,1078.7
Zambia,1990-01-01,8143000,1044.97
Zambia,1991-01-01,8361000,1017.66
Zambia,1992-01-01,8577000,974.8939999999999
Zambia,1993-01-01,8794000,1015.11
Zambia,1994-01-01,9018000,903.8919999999999
Zambia,1995-01-01,9254000,905.555
Zambia,1996-01-01,9502000,935.53
Zambia,1997-01-01,9764000,943.855
Zambia,1998-01-01,10034000,913.4119999999999
Zambia,1999-01-01,10309000,928.8639999999999
Zambia,2000-01-01,10585000,938.3510000000001
Zambia,2001-01-01,10861000,961.5
Zambia,2002-01-01,11140000,978.053
Zambia,2003-01-01,11426000,1018.36
Zambia,2004-01-01,11726000,1061.2
Zambia,2005-01-01,12044000,1107.73
Zambia,2006-01-01,12382000,1163.3
Zambia,2007-01-01,12739000,1226.54
Zambia,2008-01-01,13115000,1285.86
Zambia,2009-01-01,13508000,1365.4
Zambia,2010-01-01,13917000,1463.21
Zambia,2011-01-01,14344000,1499.73
Zambia,2012-01-01,14787000,1565.9
Zambia,2013-01-01,15246000,1595.92
Zambia,2014-01-01,15721000,1620.82
Belgium,2000-01-01,10268000,40170.4
Belgium,2001-01-01,10311000,40357.4
Belgium,2002-01-01,10365000,40892.2
Belgium,2003-01-01,10426000,41036.8
Belgium,2004-01-01,10493000,42344.7
Belgium,2005-01-01,10561000,42994.4
Belgium,2006-01-01,10632000,43782.1
Belgium,2007-01-01,10705000,44960.8
Belgium,2008-01-01,10779000,44956.4
Belgium,2009-01-01,10854000,43591.3
Belgium,2010-01-01,10930000,44380.2
Belgium,2011-01-01,11005000,44556.0
Belgium,2012-01-01,11080000,44337.6
Belgium,2013-01-01,11153000,44209.7
Belgium,2014-01-01,11226000,44702.3
Luxembourg,2000-01-01,436000,93462.9
Luxembourg,2001-01-01,440000,94695.3
Luxembourg,2002-01-01,444000,97287.6
Luxembourg,2003-01-01,447000,97678.5
Luxembourg,2004-01-01,452000,99778.5
Luxembourg,2005-01-01,458000,101381.0
Luxembourg,2006-01-01,466000,104943.0
Luxembourg,2007-01-01,475000,111968.0
Luxembourg,2008-01-01,485000,108577.0
Luxembourg,2009-01-01,496000,101940.0
Luxembourg,2010-01-01,508000,104965.0
Luxembourg,2011-01-01,520000,105265.0
Luxembourg,2012-01-01,532000,102405.0
Luxembourg,2013-01-01,545000,103722.0
Luxembourg,2014-01-01,557000,107153.0
Serbia,2006-01-01,9155000,4896.82
Serbia,2007-01-01,9130000,5206.25
Serbia,2008-01-01,9110000,5509.06
Serbia,2009-01-01,9087000,5358.84
Serbia,2010-01-01,9059000,5411.88
Serbia,2011-01-01,9024000,5531.22
Serbia,2012-01-01,8983000,5501.7
Serbia,2013-01-01,8938000,5670.71
